timestamp,log_text,log_level
2024-12-17 06:45:30.859868,Node node-2 is ready for scheduling.,INFO
2024-12-11 23:02:17.859870,Pod db-pod started successfully in namespace default.,INFO
2024-12-14 08:31:17.859873,Node node-4 is NotReady for scheduling pods.,ERROR
2024-12-15 04:31:44.859875,Deployment deployment-5 failed to roll out successfully.,ERROR
2024-12-12 09:14:03.859878,Pod redis-pod started successfully in namespace monitoring.,INFO
2024-12-12 00:22:44.859880,High memory usage detected in pod db-pod.,WARNING
2024-12-11 10:53:59.859882,Deployment deployment-8 failed to roll out successfully.,ERROR
2024-12-17 07:20:26.859885,Replica count for deployment deployment-5 dropped below threshold.,WARNING
2024-12-15 10:40:03.859887,Node node-3 is NotReady for scheduling pods.,ERROR
2024-12-16 20:43:32.859890,Deployment deployment-2 scaled to monitoring replicas.,INFO
2024-12-16 00:58:53.859892,Slow response time observed for pod api-server.,WARNING
2024-12-16 05:12:45.859894,Deployment deployment-4 failed to roll out successfully.,ERROR
2024-12-17 14:12:05.859897,Deployment deployment-5 failed to roll out successfully.,ERROR
2024-12-16 13:15:34.859899,Pod frontend-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-16 06:50:34.859901,High memory usage detected in pod redis-pod.,WARNING
2024-12-16 15:23:32.859903,Slow response time observed for pod redis-pod.,WARNING
2024-12-15 02:28:59.859906,Slow response time observed for pod nginx-pod.,WARNING
2024-12-11 21:54:17.859908,Failed to mount volume for pod redis-pod.,ERROR
2024-12-12 14:39:24.859910,Replica count for deployment deployment-10 dropped below threshold.,WARNING
2024-12-14 15:46:23.859913,Replica count for deployment deployment-3 dropped below threshold.,WARNING
2024-12-17 06:12:00.859915,Replica count for deployment deployment-7 dropped below threshold.,WARNING
2024-12-14 15:41:41.859917,Node node-4 is ready for scheduling.,INFO
2024-12-16 02:21:11.859920,Pod nginx-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-16 07:21:08.859922,High memory usage detected in pod api-server.,WARNING
2024-12-10 20:59:17.859925,Node node-4 is NotReady for scheduling pods.,ERROR
2024-12-11 06:36:23.859927,High memory usage detected in pod redis-pod.,WARNING
2024-12-14 17:48:52.859930,Node node-2 is NotReady for scheduling pods.,ERROR
2024-12-13 04:09:43.859932,Deployment deployment-2 scaled to monitoring replicas.,INFO
2024-12-11 07:28:11.859935,DiskPressure condition detected on node node-4.,WARNING
2024-12-15 11:54:41.859937,Node node-4 is NotReady for scheduling pods.,ERROR
2024-12-16 19:21:49.859940,Pod nginx-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-17 15:36:44.859942,Deployment deployment-7 scaled to production replicas.,INFO
2024-12-16 17:24:38.859944,Pod api-server started successfully in namespace default.,INFO
2024-12-13 21:46:02.859948,Node node-5 is ready for scheduling.,INFO
2024-12-11 20:14:31.859951,Node node-1 is NotReady for scheduling pods.,ERROR
2024-12-16 15:29:24.859954,Pod nginx-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-16 17:03:37.859956,Node node-5 is NotReady for scheduling pods.,ERROR
2024-12-16 18:32:42.859958,High memory usage detected in pod redis-pod.,WARNING
2024-12-15 00:30:19.859961,DiskPressure condition detected on node node-5.,WARNING
2024-12-14 23:12:39.859963,Pod db-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-14 20:32:43.859965,High memory usage detected in pod frontend-pod.,WARNING
2024-12-15 06:33:18.859968,Deployment deployment-6 failed to roll out successfully.,ERROR
2024-12-15 01:26:22.859970,DiskPressure condition detected on node node-1.,WARNING
2024-12-14 09:18:58.859972,High memory usage detected in pod frontend-pod.,WARNING
2024-12-13 22:00:27.859975,Deployment deployment-2 scaled to default replicas.,INFO
2024-12-11 01:15:57.859977,Replica count for deployment deployment-5 dropped below threshold.,WARNING
2024-12-11 12:54:33.859980,Deployment deployment-5 scaled to kube-system replicas.,INFO
2024-12-11 07:01:32.859982,Pod redis-pod started successfully in namespace production.,INFO
2024-12-17 14:22:09.859985,Slow response time observed for pod nginx-pod.,WARNING
2024-12-11 10:45:49.859986,Backup job completed successfully.,INFO
2024-12-16 09:08:27.859989,Failed to mount volume for pod nginx-pod.,ERROR
2024-12-14 21:35:09.859991,DiskPressure condition detected on node node-2.,WARNING
2024-12-17 02:40:23.859993,Pod db-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-15 15:59:11.859996,DiskPressure condition detected on node node-4.,WARNING
2024-12-16 07:50:43.859998,Node node-1 is ready for scheduling.,INFO
2024-12-14 05:57:16.860001,Deployment deployment-3 scaled to monitoring replicas.,INFO
2024-12-13 09:43:31.860003,Deployment deployment-7 scaled to kube-system replicas.,INFO
2024-12-14 05:40:18.860006,DiskPressure condition detected on node node-4.,WARNING
2024-12-17 01:19:07.860008,Node node-4 is ready for scheduling.,INFO
2024-12-16 15:02:07.860011,DiskPressure condition detected on node node-2.,WARNING
2024-12-12 18:35:22.860013,DiskPressure condition detected on node node-1.,WARNING
2024-12-11 22:40:26.860016,Pod db-pod started successfully in namespace kube-system.,INFO
2024-12-15 17:02:54.860017,Backup job completed successfully.,INFO
2024-12-12 14:04:15.860020,Node node-2 is ready for scheduling.,INFO
2024-12-16 23:39:47.860022,Pod frontend-pod started successfully in namespace kube-system.,INFO
2024-12-14 05:07:24.860024,Backup job completed successfully.,INFO
2024-12-13 13:40:09.860026,Pod redis-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-15 00:33:10.860028,Node node-3 is NotReady for scheduling pods.,ERROR
2024-12-15 01:59:16.860031,Slow response time observed for pod redis-pod.,WARNING
2024-12-13 00:07:15.860033,High memory usage detected in pod nginx-pod.,WARNING
2024-12-17 07:31:38.860035,Pod frontend-pod started successfully in namespace kube-system.,INFO
2024-12-12 13:43:39.860038,Replica count for deployment deployment-6 dropped below threshold.,WARNING
2024-12-12 07:28:41.860039,Backup job completed successfully.,INFO
2024-12-17 12:53:15.860043,DiskPressure condition detected on node node-2.,WARNING
2024-12-14 23:53:41.860045,Failed to mount volume for pod db-pod.,ERROR
2024-12-14 23:49:15.860047,Node node-2 is NotReady for scheduling pods.,ERROR
2024-12-16 07:42:07.860050,Deployment deployment-1 scaled to monitoring replicas.,INFO
2024-12-14 04:17:05.860052,Node node-5 is ready for scheduling.,INFO
2024-12-16 21:30:22.860055,Pod api-server started successfully in namespace kube-system.,INFO
2024-12-15 20:49:34.860057,Pod api-server started successfully in namespace production.,INFO
2024-12-13 22:42:02.860059,Slow response time observed for pod redis-pod.,WARNING
2024-12-16 20:04:18.860061,High memory usage detected in pod nginx-pod.,WARNING
2024-12-14 16:55:34.860063,Deployment deployment-6 scaled to monitoring replicas.,INFO
2024-12-12 06:26:40.860065,Backup job completed successfully.,INFO
2024-12-17 06:56:37.860068,Node node-3 is ready for scheduling.,INFO
2024-12-11 08:31:57.860070,Deployment deployment-10 scaled to kube-system replicas.,INFO
2024-12-13 16:17:00.860073,Slow response time observed for pod api-server.,WARNING
2024-12-13 09:26:11.860075,Node node-3 is ready for scheduling.,INFO
2024-12-16 05:41:05.860077,Replica count for deployment deployment-3 dropped below threshold.,WARNING
2024-12-10 22:42:40.860080,Pod redis-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-17 16:30:42.860082,Deployment deployment-9 failed to roll out successfully.,ERROR
2024-12-15 09:27:09.860084,Replica count for deployment deployment-5 dropped below threshold.,WARNING
2024-12-11 15:03:19.860087,DiskPressure condition detected on node node-5.,WARNING
2024-12-15 20:26:22.860089,Replica count for deployment deployment-9 dropped below threshold.,WARNING
2024-12-16 23:15:28.860092,Slow response time observed for pod nginx-pod.,WARNING
2024-12-13 22:43:47.860094,Deployment deployment-5 scaled to production replicas.,INFO
2024-12-15 22:50:35.860097,Replica count for deployment deployment-7 dropped below threshold.,WARNING
2024-12-12 19:30:25.860099,Node node-1 is NotReady for scheduling pods.,ERROR
2024-12-16 14:09:07.860101,DiskPressure condition detected on node node-5.,WARNING
2024-12-15 18:22:04.860104,DiskPressure condition detected on node node-1.,WARNING
2024-12-14 02:45:37.860106,Backup job completed successfully.,INFO
2024-12-16 05:26:19.860108,Pod api-server started successfully in namespace default.,INFO
2024-12-16 12:57:24.860110,High memory usage detected in pod frontend-pod.,WARNING
2024-12-11 22:08:18.860112,Node node-5 is NotReady for scheduling pods.,ERROR
2024-12-11 14:41:48.860115,High memory usage detected in pod db-pod.,WARNING
2024-12-17 03:08:00.860117,Replica count for deployment deployment-1 dropped below threshold.,WARNING
2024-12-11 09:32:52.860119,Failed to mount volume for pod frontend-pod.,ERROR
2024-12-11 21:17:13.860122,Slow response time observed for pod db-pod.,WARNING
2024-12-11 15:34:58.860123,Backup job completed successfully.,INFO
2024-12-11 13:39:35.860126,Pod api-server crashed due to out of memory (OOMKilled).,ERROR
2024-12-14 08:38:44.860128,Deployment deployment-6 scaled to kube-system replicas.,INFO
2024-12-12 00:15:53.860130,High memory usage detected in pod redis-pod.,WARNING
2024-12-14 19:13:18.860134,DiskPressure condition detected on node node-1.,WARNING
2024-12-15 09:16:03.860136,Node node-3 is NotReady for scheduling pods.,ERROR
2024-12-13 05:00:03.860139,Deployment deployment-6 scaled to monitoring replicas.,INFO
2024-12-12 22:02:37.860141,Node node-1 is ready for scheduling.,INFO
2024-12-16 03:29:58.860143,Pod api-server crashed due to out of memory (OOMKilled).,ERROR
2024-12-17 12:46:38.860146,High memory usage detected in pod redis-pod.,WARNING
2024-12-10 22:25:42.860148,Node node-4 is NotReady for scheduling pods.,ERROR
2024-12-11 21:24:58.860151,Failed to mount volume for pod redis-pod.,ERROR
2024-12-13 06:45:58.860153,DiskPressure condition detected on node node-3.,WARNING
2024-12-14 19:47:00.860155,Slow response time observed for pod db-pod.,WARNING
2024-12-16 19:16:01.860157,Failed to mount volume for pod redis-pod.,ERROR
2024-12-16 22:39:43.860160,Deployment deployment-1 scaled to default replicas.,INFO
2024-12-11 10:12:47.860162,Slow response time observed for pod api-server.,WARNING
2024-12-13 05:54:05.860164,Slow response time observed for pod db-pod.,WARNING
2024-12-12 04:17:30.860166,Node node-5 is ready for scheduling.,INFO
2024-12-12 11:31:21.860169,Replica count for deployment deployment-8 dropped below threshold.,WARNING
2024-12-17 06:24:59.860171,Node node-2 is NotReady for scheduling pods.,ERROR
2024-12-11 01:46:00.860173,Failed to mount volume for pod redis-pod.,ERROR
2024-12-17 03:26:19.860176,Pod redis-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-12 04:39:48.860178,Node node-5 is ready for scheduling.,INFO
2024-12-16 12:08:01.860181,Deployment deployment-9 scaled to kube-system replicas.,INFO
2024-12-11 13:09:56.860183,Pod redis-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-16 22:54:04.860185,Slow response time observed for pod db-pod.,WARNING
2024-12-15 12:16:14.860187,High memory usage detected in pod nginx-pod.,WARNING
2024-12-13 03:47:58.860190,DiskPressure condition detected on node node-1.,WARNING
2024-12-14 15:33:10.860192,Pod redis-pod started successfully in namespace default.,INFO
2024-12-11 19:12:27.860194,DiskPressure condition detected on node node-1.,WARNING
2024-12-14 05:54:15.860197,Deployment deployment-5 scaled to production replicas.,INFO
2024-12-13 07:02:55.860199,Slow response time observed for pod frontend-pod.,WARNING
2024-12-13 21:25:29.860201,DiskPressure condition detected on node node-4.,WARNING
2024-12-11 09:23:16.860204,Node node-3 is ready for scheduling.,INFO
2024-12-15 08:47:32.860206,Pod nginx-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-12 08:50:53.860208,Backup job completed successfully.,INFO
2024-12-11 13:16:16.860210,Slow response time observed for pod api-server.,WARNING
2024-12-12 14:01:09.860213,Pod db-pod started successfully in namespace kube-system.,INFO
2024-12-13 06:57:42.860215,DiskPressure condition detected on node node-5.,WARNING
2024-12-17 13:57:05.860218,Failed to mount volume for pod db-pod.,ERROR
2024-12-12 05:57:43.860219,Backup job completed successfully.,INFO
2024-12-11 06:01:17.860222,Node node-1 is NotReady for scheduling pods.,ERROR
2024-12-17 03:50:05.860224,Deployment deployment-8 scaled to production replicas.,INFO
2024-12-11 22:45:06.860226,Slow response time observed for pod frontend-pod.,WARNING
2024-12-15 17:46:38.860229,Pod api-server crashed due to out of memory (OOMKilled).,ERROR
2024-12-14 04:10:41.860231,Replica count for deployment deployment-6 dropped below threshold.,WARNING
2024-12-12 01:25:48.860234,Failed to mount volume for pod redis-pod.,ERROR
2024-12-16 14:13:50.860237,Pod nginx-pod started successfully in namespace kube-system.,INFO
2024-12-13 20:49:01.860240,Node node-2 is ready for scheduling.,INFO
2024-12-14 00:45:19.860243,Node node-3 is NotReady for scheduling pods.,ERROR
2024-12-15 01:44:56.860246,Pod frontend-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-14 20:25:10.860248,Deployment deployment-10 scaled to production replicas.,INFO
2024-12-15 01:49:22.860251,Slow response time observed for pod nginx-pod.,WARNING
2024-12-16 00:27:47.860253,Node node-5 is NotReady for scheduling pods.,ERROR
2024-12-15 07:23:02.860256,Failed to mount volume for pod db-pod.,ERROR
2024-12-11 00:52:00.860258,Deployment deployment-9 failed to roll out successfully.,ERROR
2024-12-11 09:15:46.860260,Backup job completed successfully.,INFO
2024-12-13 05:08:58.860263,Pod redis-pod started successfully in namespace default.,INFO
2024-12-17 12:20:42.860266,Replica count for deployment deployment-2 dropped below threshold.,WARNING
2024-12-13 20:40:56.860268,Pod db-pod started successfully in namespace production.,INFO
2024-12-13 07:09:33.860271,Failed to mount volume for pod nginx-pod.,ERROR
2024-12-15 22:58:26.860273,Deployment deployment-5 scaled to kube-system replicas.,INFO
2024-12-13 15:16:53.860276,Replica count for deployment deployment-5 dropped below threshold.,WARNING
2024-12-12 07:35:51.860279,DiskPressure condition detected on node node-1.,WARNING
2024-12-12 14:01:46.860281,Slow response time observed for pod api-server.,WARNING
2024-12-14 07:51:56.860284,Pod frontend-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-15 05:56:25.860286,Replica count for deployment deployment-6 dropped below threshold.,WARNING
2024-12-11 10:53:53.860289,Slow response time observed for pod api-server.,WARNING
2024-12-11 20:53:18.860291,Failed to mount volume for pod redis-pod.,ERROR
2024-12-13 13:21:00.860293,Backup job completed successfully.,INFO
2024-12-10 23:06:29.860296,Deployment deployment-9 scaled to production replicas.,INFO
2024-12-13 18:34:50.860298,Pod frontend-pod started successfully in namespace default.,INFO
2024-12-11 17:34:44.860301,Deployment deployment-1 scaled to monitoring replicas.,INFO
2024-12-13 13:31:30.860304,Deployment deployment-5 scaled to production replicas.,INFO
2024-12-13 19:34:07.860306,Backup job completed successfully.,INFO
2024-12-14 12:43:04.860308,Deployment deployment-5 scaled to kube-system replicas.,INFO
2024-12-12 16:41:53.860311,Node node-1 is ready for scheduling.,INFO
2024-12-16 03:22:47.860314,Pod api-server crashed due to out of memory (OOMKilled).,ERROR
2024-12-12 16:38:20.860316,Slow response time observed for pod nginx-pod.,WARNING
2024-12-15 23:28:38.860319,Deployment deployment-5 failed to roll out successfully.,ERROR
